year,carcass_present,bird_or_mammal,species_code,species_sci_name,species_common_name,species_itis,species,age_class,sex,condition,cause_of_death,alive,n
2007,1,mammal,PHOC,Phocidae,Unidentified Phocid,180640,PHOC: Unidentified Phocid (Phocidae; ITIS: 180640),NA,U,4,4,0,2
2007,1,mammal,PHPH,Phocoena phocoena,Harbor Porpoise,180473,PHPH: Harbor Porpoise (Phocoena phocoena; ITIS: 180473),NA,F,3,4,0,1
2007,1,mammal,PHPH,Phocoena phocoena,Harbor Porpoise,180473,PHPH: Harbor Porpoise (Phocoena phocoena; ITIS: 180473),NA,M,3,4,0,1
2007,1,mammal,PHPH,Phocoena phocoena,Harbor Porpoise,180473,PHPH: Harbor Porpoise (Phocoena phocoena; ITIS: 180473),NA,U,2,4,0,1
2007,1,mammal,PHPH,Phocoena phocoena,Harbor Porpoise,180473,PHPH: Harbor Porpoise (Phocoena phocoena; ITIS: 180473),NA,U,3,4,0,8
2007,1,mammal,PHPH,Phocoena phocoena,Harbor Porpoise,180473,PHPH: Harbor Porpoise (Phocoena phocoena; ITIS: 180473),NA,U,4,4,0,5
2007,1,mammal,PHVI,Phoca vitulina,Harbor Seal,180649,PHVI: Harbor Seal (Phoca vitulina; ITIS: 180649),NA,F,2,4,0,2
2007,1,mammal,PHVI,Phoca vitulina,Harbor Seal,180649,PHVI: Harbor Seal (Phoca vitulina; ITIS: 180649),NA,F,3,4,0,5
2007,1,mammal,PHVI,Phoca vitulina,Harbor Seal,180649,PHVI: Harbor Seal (Phoca vitulina; ITIS: 180649),NA,M,3,4,0,1
2007,1,mammal,PHVI,Phoca vitulina,Harbor Seal,180649,PHVI: Harbor Seal (Phoca vitulina; ITIS: 180649),NA,U,2,4,0,2
2007,1,mammal,PHVI,Phoca vitulina,Harbor Seal,180649,PHVI: Harbor Seal (Phoca vitulina; ITIS: 180649),NA,U,3,4,0,19
2007,1,mammal,PHVI,Phoca vitulina,Harbor Seal,180649,PHVI: Harbor Seal (Phoca vitulina; ITIS: 180649),NA,U,4,4,0,22
2007,1,mammal,PINN,Caniformia,Unidentified Pinniped,552303,PINN: Unidentified Pinniped (Caniformia; ITIS: 552303),NA,M,3,4,0,1
2007,1,mammal,PINN,Caniformia,Unidentified Pinniped,552303,PINN: Unidentified Pinniped (Caniformia; ITIS: 552303),NA,U,2,4,0,1
2007,1,mammal,PINN,Caniformia,Unidentified Pinniped,552303,PINN: Unidentified Pinniped (Caniformia; ITIS: 552303),NA,U,3,4,0,22
2007,1,mammal,PINN,Caniformia,Unidentified Pinniped,552303,PINN: Unidentified Pinniped (Caniformia; ITIS: 552303),NA,U,4,4,0,29
2007,1,mammal,PORP,Phocoenidae,Unidentified Porpoise,552307,PORP: Unidentified Porpoise (Phocoenidae; ITIS: 552307),NA,U,3,4,0,4
2007,1,mammal,UNDE,Delphinus,Unidentified Common Dolphin,180437,UNDE: Unidentified Common Dolphin (Delphinus; ITIS: 180437),NA,F,3,4,0,1
2007,1,mammal,UNDE,Delphinus,Unidentified Common Dolphin,180437,UNDE: Unidentified Common Dolphin (Delphinus; ITIS: 180437),NA,U,3,4,0,1
2007,1,mammal,UNDE,Delphinus,Unidentified Common Dolphin,180437,UNDE: Unidentified Common Dolphin (Delphinus; ITIS: 180437),NA,U,4,4,0,3
2007,1,mammal,WHAL,Cetacea,Unidentified Whale,180403,WHAL: Unidentified Whale (Cetacea; ITIS: 180403),NA,U,3,4,0,2
2007,1,mammal,WHAL,Cetacea,Unidentified Whale,180403,WHAL: Unidentified Whale (Cetacea; ITIS: 180403),NA,U,4,4,0,3
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,F,1,0,0,1
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,F,2,4,0,1
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,F,3,4,0,7
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,M,2,4,0,11
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,M,3,2,0,1
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,M,3,4,0,92
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,M,4,4,0,94
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,U,1,4,0,1
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,U,2,2,0,1
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,U,2,4,0,5
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,U,3,3,0,2
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,U,3,4,0,57
2007,1,mammal,ZACA,Zalophus californianus,California Sea Lion,180621,ZACA: California Sea Lion (Zalophus californianus; ITIS: 180621),NA,U,4,4,0,59
2007,NA,NA,NA,NA,NA,NA,NA: NA (NA; ITIS: NA),NA,NA,NA,NA,NA,41
2008,1,bird,AGWT,Anas crecca,American Green-winged Teal,175081,AGWT: American Green-winged Teal (Anas crecca; ITIS: 175081),NA,F,4,NA,0,1
2008,1,bird,ALCD,NA,Unidentified Alcid,176967,ALCD: Unidentified Alcid (NA; ITIS: 176967),NA,U,3,4,0,6
2008,1,bird,ALCD,NA,Unidentified Alcid,176967,ALCD: Unidentified Alcid (NA; ITIS: 176967),NA,U,4,4,0,13
2008,1,bird,ALCI,"Alicdae (gen, sp)",Alcid (unidentified),176967,"ALCI: Alcid (unidentified) (Alicdae (gen, sp); ITIS: 176967)",NA,U,2,NA,0,1
2008,1,bird,ALCI,"Alicdae (gen, sp)",Alcid (unidentified),176967,"ALCI: Alcid (unidentified) (Alicdae (gen, sp); ITIS: 176967)",NA,U,3,NA,0,3
2008,1,bird,AMCR,Corvus brachyrhynchos,American Crow,179731,AMCR: American Crow (Corvus brachyrhynchos; ITIS: 179731),NA,U,3,NA,0,1
2008,1,bird,ANMU,Synthliboramphus antiquus,Ancient Murrelet,177008,ANMU: Ancient Murrelet (Synthliboramphus antiquus; ITIS: 177008),NA,U,2,5,0,1
2008,1,bird,BIRD,"Aves (gen, sp)",Bird (unidentified marine/non-marine),174371,"BIRD: Bird (unidentified marine/non-marine) (Aves (gen, sp); ITIS: 174371)",NA,U,4,NA,0,1
2008,1,bird,BIRD,NA,Unknown,174371,BIRD: Unknown (NA; ITIS: 174371),NA,U,2,4,0,1
2008,1,bird,BIRD,NA,Unknown,174371,BIRD: Unknown (NA; ITIS: 174371),NA,U,3,4,0,1
2008,1,bird,BIRD,NA,Unknown,174371,BIRD: Unknown (NA; ITIS: 174371),NA,U,4,4,0,2
2008,1,bird,BLKI,Rissa tridactyla,Black-legged Kittiwake,176875,BLKI: Black-legged Kittiwake (Rissa tridactyla; ITIS: 176875),NA,U,3,NA,0,1
2008,1,bird,BLKI,Rissa tridactyla,Black-legged Kittiwake,176875,BLKI: Black-legged Kittiwake (Rissa tridactyla; ITIS: 176875),NA,U,4,4,0,1
2008,1,bird,BOGU,Larus philadelphia,Bonaparte's Gull,176839,BOGU: Bonaparte's Gull (Larus philadelphia; ITIS: 176839),NA,U,3,4,0,1
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),0,U,2,4,0,3
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),0,U,3,4,0,10
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),0,U,4,4,0,13
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),1,U,2,4,0,6
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),1,U,3,4,0,31
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),1,U,4,4,0,14
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,M,2,NA,0,1
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,2,4,0,25
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,2,5,0,2
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,2,7,0,1
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,2,NA,0,32
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,3,2,0,3
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,3,4,0,175
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,3,5,0,1
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,3,NA,0,36
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,4,4,0,251
2008,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,4,NA,0,17
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),0,U,3,4,0,4
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),0,U,4,4,0,3
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),1,U,0,4,0,1
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),1,U,2,4,0,2
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),1,U,3,4,0,30
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),1,U,4,4,0,45
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,M,3,4,0,1
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,0,4,0,1
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,2,4,0,4
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,2,NA,0,9
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,4,0,17
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,5,0,1
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,NA,0,22
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,4,4,0,51
2008,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,4,NA,0,13
2008,1,bird,BUFF,Bucephala albeola,Bufflehead,175145,BUFF: Bufflehead (Bucephala albeola; ITIS: 175145),NA,M,3,NA,0,1
2008,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,2,NA,0,6
2008,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,3,4,0,5
2008,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,4,4,0,21
2008,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,4,NA,0,2
2008,1,bird,CACG,Branta hutchinsii,Cackling Goose,714068,CACG: Cackling Goose (Branta hutchinsii; ITIS: 714068),NA,U,2,NA,0,1
2008,1,bird,CAGO,Branta canadensis,Canada Goose,174999,CAGO: Canada Goose (Branta canadensis; ITIS: 174999),NA,U,2,4,0,1
2008,1,bird,CAGO,Branta canadensis,Canada Goose,174999,CAGO: Canada Goose (Branta canadensis; ITIS: 174999),NA,U,3,4,0,3
2008,1,bird,CAGO,Branta canadensis,Canada Goose,174999,CAGO: Canada Goose (Branta canadensis; ITIS: 174999),NA,U,4,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),0,F,3,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),0,M,3,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),0,U,2,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),0,U,3,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),0,U,4,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,F,2,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,F,4,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,M,4,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,U,2,4,0,6
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,U,3,4,0,7
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,U,4,4,0,8
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,2,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,3,4,0,6
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,4,4,0,7
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,M,2,4,0,2
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,M,3,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,M,4,4,0,1
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,2,4,0,5
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,2,NA,0,3
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,3,4,0,12
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,3,NA,0,4
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,4,4,0,15
2008,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,4,NA,0,3
2008,1,bird,CATE,Hydroprogne caspia,Caspian Tern,176935,CATE: Caspian Tern (Hydroprogne caspia; ITIS: 176935),NA,U,2,NA,0,1
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),1,U,4,4,0,1
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,F,2,NA,0,3
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,F,3,4,0,1
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,F,3,NA,0,6
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,F,4,4,0,1
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,M,2,4,0,2
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,M,3,4,0,2
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,M,3,NA,0,2
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,M,4,4,0,3
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,M,4,NA,0,1
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,2,4,0,2
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,2,5,0,1
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,2,NA,0,2
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,3,4,0,46
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,3,5,0,1
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,3,NA,0,3
2008,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,4,4,0,15
2008,1,bird,COLO,Gavia immer,Common Loon,174469,COLO: Common Loon (Gavia immer; ITIS: 174469),NA,F,2,NA,0,1
2008,1,bird,COLO,Gavia immer,Common Loon,174469,COLO: Common Loon (Gavia immer; ITIS: 174469),NA,U,2,NA,0,1
2008,1,bird,COLO,Gavia immer,Comon Loon,174469,COLO: Comon Loon (Gavia immer; ITIS: 174469),NA,U,3,4,0,10
2008,1,bird,COLO,Gavia immer,Comon Loon,174469,COLO: Comon Loon (Gavia immer; ITIS: 174469),NA,U,4,4,0,8
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,2,4,0,36
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,2,5,0,1
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,3,2,0,2
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,3,4,0,105
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,3,5,0,2
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,4,4,0,107
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,4,5,0,1
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,2,4,0,34
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,2,5,0,1
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,3,4,0,116
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,3,5,0,2
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,4,4,0,103
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,M,4,4,0,2
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,0,4,0,1
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,2,4,0,61
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,2,5,0,5
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,3,4,0,312
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,3,5,0,5
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,4,4,0,898
2008,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,4,5,0,2
2008,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,0,NA,0,2
2008,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,2,NA,0,76
2008,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,3,NA,0,317
2008,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,4,NA,0,158
2008,1,bird,CORM,Phalacrocorax (sp),Cormorant (unidentified),174713,CORM: Cormorant (unidentified) (Phalacrocorax (sp); ITIS: 174713),NA,U,3,NA,0,3
2008,1,bird,CORM,Phalacrocorax (sp),Cormorant (unidentified),174713,CORM: Cormorant (unidentified) (Phalacrocorax (sp); ITIS: 174713),NA,U,4,NA,0,6
2008,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),1,U,3,4,0,1
2008,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),1,U,4,4,0,5
2008,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),NA,U,0,4,0,1
2008,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),NA,U,2,4,0,1
2008,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),NA,U,3,4,0,7
2008,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),NA,U,4,4,0,37
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),1,M,3,4,0,2
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),1,M,4,4,0,2
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),1,U,2,4,0,1
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),1,U,3,4,0,4
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),1,U,4,4,0,2
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,F,0,4,0,1
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,F,3,4,0,3
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,F,4,4,0,11
2008,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,M,3,4,0,5
